Timestamp,Estado,MAR,Ceño,Texto
16:58:12,NEUTRAL,0.28,0.234,y nada aquí también está haciendo un análisis del rostro se aquí aquí
16:58:12,NEUTRAL,0.00,0.229,y nada aquí también está haciendo un análisis del rostro se aquí aquí
16:58:12,NEUTRAL,0.01,0.231,y nada aquí también está haciendo un análisis del rostro se aquí aquí
16:58:12,NEUTRAL,0.01,0.234,y nada aquí también está haciendo un análisis del rostro se aquí aquí
16:58:12,NEUTRAL,0.03,0.232,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo
16:58:13,NEUTRAL,0.00,0.240,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo
16:58:13,NEUTRAL,0.00,0.245,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo
16:58:13,NEUTRAL,0.00,0.238,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo
16:58:13,NEUTRAL,0.27,0.239,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo
16:58:13,NEUTRAL,0.28,0.239,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo
16:58:13,NEUTRAL,0.35,0.233,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo
16:58:13,NEUTRAL,0.34,0.237,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo
16:58:13,NEUTRAL,0.35,0.238,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo
16:58:13,NEUTRAL,0.36,0.241,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo
16:58:13,NEUTRAL,0.28,0.245,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo
16:58:13,NEUTRAL,0.27,0.234,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo
16:58:13,NEUTRAL,0.27,0.230,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo
16:58:13,NEUTRAL,0.32,0.237,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo
16:58:13,NEUTRAL,0.31,0.232,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo
16:58:13,NEUTRAL,0.34,0.245,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo
16:58:13,NEUTRAL,0.32,0.238,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo
16:58:14,NEUTRAL,0.33,0.246,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo
16:58:14,NEUTRAL,0.33,0.238,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo
16:58:14,NEUTRAL,0.33,0.240,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo
16:58:14,NEUTRAL,0.35,0.235,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo
16:58:14,NEUTRAL,0.37,0.237,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:14,NEUTRAL,0.31,0.252,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:14,NEUTRAL,0.29,0.238,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:14,NEUTRAL,0.33,0.242,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:14,NEUTRAL,0.35,0.243,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:14,NEUTRAL,0.39,0.247,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:14,NEUTRAL,0.44,0.230,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:14,HABLANDO,0.50,0.223,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:14,HABLANDO,0.50,0.223,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:14,NEUTRAL,0.49,0.228,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:14,HABLANDO,0.53,0.218,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:15,HABLANDO,0.53,0.216,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:15,HABLANDO,0.53,0.224,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:15,HABLANDO,0.51,0.224,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:15,HABLANDO,0.50,0.218,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:15,NEUTRAL,0.47,0.221,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:15,NEUTRAL,0.45,0.221,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:15,NEUTRAL,0.45,0.222,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:15,NEUTRAL,0.47,0.219,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:15,NEUTRAL,0.47,0.219,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:15,HABLANDO,0.51,0.215,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:15,NEUTRAL,0.48,0.222,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:15,NEUTRAL,0.39,0.220,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:15,NEUTRAL,0.39,0.217,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:15,NEUTRAL,0.22,0.219,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:15,NEUTRAL,0.21,0.219,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:16,NEUTRAL,0.20,0.221,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:16,NEUTRAL,0.00,0.218,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:16,NEUTRAL,0.37,0.219,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:16,NEUTRAL,0.36,0.221,y nada aquí también está haciendo un análisis del rostro se aquí aquí por ejemplo yo digo
16:58:16,NEUTRAL,0.42,0.224,ahora
16:58:16,NEUTRAL,0.00,0.227,ahora
16:58:16,NEUTRAL,0.00,0.227,ahora
16:58:16,NEUTRAL,0.00,0.223,ahora
16:58:16,NEUTRAL,0.30,0.228,ahora
16:58:16,NEUTRAL,0.29,0.233,ahora
16:58:16,NEUTRAL,0.30,0.228,abre la boca y
16:58:16,NEUTRAL,0.10,0.225,abre la boca y
16:58:16,NEUTRAL,0.15,0.227,abre la boca y
16:58:16,NEUTRAL,0.14,0.227,abre la boca y
16:58:16,NEUTRAL,0.45,0.221,abre la boca y
16:58:16,NEUTRAL,0.46,0.230,abre la boca y
16:58:16,NEUTRAL,0.40,0.217,abre la boca y
16:58:17,NEUTRAL,0.39,0.230,abre la boca y
16:58:17,NEUTRAL,0.40,0.232,abre la boca y me de
16:58:17,NEUTRAL,0.48,0.231,abre la boca y me de
16:58:17,NEUTRAL,0.47,0.221,abre la boca y me de
16:58:17,NEUTRAL,0.47,0.226,abre la boca y me de
16:58:17,NEUTRAL,0.45,0.232,abre la boca y me de
16:58:17,NEUTRAL,0.37,0.234,abre la boca y me de
16:58:17,NEUTRAL,0.38,0.234,abre la boca y me de
16:58:17,NEUTRAL,0.46,0.238,abre la boca y me de detecta que
16:58:17,NEUTRAL,0.39,0.228,abre la boca y me de detecta que
16:58:17,NEUTRAL,0.39,0.226,abre la boca y me de detecta que
16:58:17,NEUTRAL,0.40,0.223,abre la boca y me de detecta que
16:58:17,NEUTRAL,0.36,0.217,abre la boca y me de detecta que
16:58:17,NEUTRAL,0.35,0.219,abre la boca y me de detecta aquí hoy
16:58:17,NEUTRAL,0.36,0.218,abre la boca y me de detecta aquí hoy
16:58:17,NEUTRAL,0.29,0.229,abre la boca y me de detecta aquí hoy
16:58:18,NEUTRAL,0.27,0.237,abre la boca y me de detecta aquí hoy
16:58:18,NEUTRAL,0.29,0.234,abre la boca y me de detecta aquí hoy
16:58:18,NEUTRAL,0.28,0.224,abre la boca y me de detecta aquí hoy
16:58:18,NEUTRAL,0.26,0.228,abre la boca y me de detecta aquí hoy
16:58:18,NEUTRAL,0.27,0.233,abre la boca y me de detecta aquí hoy
16:58:18,NEUTRAL,0.27,0.225,abre la boca y me de detecta aquí hoy
16:58:18,NEUTRAL,0.26,0.221,abre la boca y me de detecta aquí hoy estás hablando
16:58:18,NEUTRAL,0.29,0.212,abre la boca y me de detecta aquí hoy estás hablando
16:58:18,NEUTRAL,0.14,0.206,abre la boca y me de detecta aquí hoy estás hablando
16:58:18,NEUTRAL,0.14,0.207,abre la boca y me de detecta aquí hoy estás hablando
16:58:18,NEUTRAL,0.15,0.206,abre la boca y me de detecta aquí hoy estás hablando
16:58:18,NEUTRAL,0.16,0.203,abre la boca y me de detecta aquí hoy estás hablando
16:58:18,NEUTRAL,0.24,0.207,abre la boca y me de detecta aquí hoy estás hablando
16:58:18,NEUTRAL,0.24,0.202,abre la boca y me de detecta aquí hoy estás hablando
16:58:18,NEUTRAL,0.00,0.211,abre la boca y me de detecta aquí hoy estás hablando o sea
16:58:18,NEUTRAL,0.01,0.212,abre la boca y me de detecta aquí hoy estás hablando o sea
16:58:18,NEUTRAL,0.02,0.221,abre la boca y me de detecta aquí hoy estás hablando o sea
16:58:19,NEUTRAL,0.01,0.225,abre la boca y me de detecta aquí hoy estás hablando o sea
16:58:19,NEUTRAL,0.00,0.220,abre la boca y me de detecta aquí hoy estás hablando o sea
16:58:19,NEUTRAL,0.43,0.229,abre la boca y me de detecta aquí hoy estás hablando o sea
16:58:19,NEUTRAL,0.39,0.219,abre la boca y me de detecta aquí hoy estás hablando o sea
16:58:19,NEUTRAL,0.45,0.221,abre la boca y me de detecta aquí hoy estás hablando o sea
16:58:19,NEUTRAL,0.45,0.227,abre la boca y me de detecta aquí hoy estás hablando o sea
16:58:19,NEUTRAL,0.16,0.229,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó
16:58:19,NEUTRAL,0.18,0.238,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó
16:58:19,NEUTRAL,0.00,0.222,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó
16:58:19,NEUTRAL,0.00,0.218,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó
16:58:19,NEUTRAL,0.22,0.222,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio
16:58:19,NEUTRAL,0.20,0.222,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio
16:58:19,NEUTRAL,0.26,0.219,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio
16:58:19,NEUTRAL,0.25,0.218,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio
16:58:19,NEUTRAL,0.25,0.219,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo
16:58:19,NEUTRAL,0.24,0.221,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo
16:58:19,NEUTRAL,0.26,0.217,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo
16:58:20,NEUTRAL,0.23,0.221,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo
16:58:20,NEUTRAL,0.23,0.226,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo
16:58:20,NEUTRAL,0.38,0.218,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque
16:58:20,NEUTRAL,0.42,0.222,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque
16:58:20,NEUTRAL,0.36,0.224,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque
16:58:20,NEUTRAL,0.35,0.222,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque
16:58:20,NEUTRAL,0.17,0.227,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque
16:58:20,NEUTRAL,0.10,0.225,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está
16:58:20,NEUTRAL,0.38,0.226,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está
16:58:20,NEUTRAL,0.02,0.231,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está
16:58:20,MANOS ARRIBA,0.18,0.232,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en
16:58:20,MANOS ARRIBA,0.20,0.229,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en
16:58:20,MANOS ARRIBA,0.32,0.226,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en
16:58:20,MANOS ARRIBA,0.29,0.224,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en
16:58:20,MANOS ARRIBA,0.17,0.235,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en
16:58:20,MANOS ARRIBA,0.15,0.224,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra
16:58:20,MANOS ARRIBA,0.22,0.247,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra
16:58:21,MANOS ARRIBA,0.21,0.240,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra
16:58:21,MANOS ARRIBA,0.23,0.238,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra
16:58:21,MANOS ARRIBA,0.18,0.233,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra
16:58:21,MANOS ARRIBA,0.14,0.229,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero
16:58:21,MANOS ARRIBA,0.27,0.233,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero
16:58:21,MANOS ARRIBA,0.26,0.237,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero
16:58:21,MANOS ARRIBA,0.26,0.234,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero
16:58:21,MANOS ARRIBA,0.25,0.235,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero
16:58:21,MANOS ARRIBA,0.24,0.230,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra de las
16:58:21,MANOS ARRIBA,0.27,0.224,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos
16:58:21,MANOS ARRIBA,0.32,0.224,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos
16:58:22,MANOS ARRIBA,0.24,0.221,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos
16:58:22,MANOS ARRIBA,0.33,0.206,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos
16:58:22,MANOS ARRIBA,0.14,0.220,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te
16:58:22,MANOS ARRIBA,0.34,0.213,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te
16:58:22,MANOS ARRIBA,0.40,0.207,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te
16:58:22,MANOS ARRIBA,0.28,0.216,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te
16:58:22,MANOS ARRIBA,0.15,0.209,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las
16:58:22,MANOS ARRIBA,0.01,0.208,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las
16:58:22,MANOS ARRIBA,0.19,0.220,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos
16:58:22,MANOS ARRIBA,0.22,0.216,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos
16:58:22,MANOS ARRIBA,0.35,0.214,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos
16:58:22,MANOS ARRIBA,0.34,0.211,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba
16:58:23,MANOS ARRIBA,0.35,0.222,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba
16:58:23,MANOS ARRIBA,0.37,0.220,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba
16:58:23,MANOS ARRIBA,0.33,0.221,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba
16:58:23,MANOS ARRIBA,0.31,0.231,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba
16:58:23,MANOS ARRIBA,0.29,0.231,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba
16:58:23,NEUTRAL,0.25,0.226,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba
16:58:23,NEUTRAL,0.27,0.221,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba
16:58:23,NEUTRAL,0.31,0.225,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba
16:58:23,NEUTRAL,0.32,0.214,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba
16:58:23,NEUTRAL,0.31,0.224,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba
16:58:23,NEUTRAL,0.33,0.214,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba
16:58:23,NEUTRAL,0.31,0.210,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba
16:58:23,NEUTRAL,0.29,0.208,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba
16:58:23,NEUTRAL,0.30,0.211,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba
16:58:23,NEUTRAL,0.31,0.215,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba
16:58:24,NEUTRAL,0.31,0.213,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:24,NEUTRAL,0.29,0.208,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:24,NEUTRAL,0.28,0.212,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:24,NEUTRAL,0.30,0.210,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:24,NEUTRAL,0.30,0.215,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:24,NEUTRAL,0.30,0.219,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:24,NEUTRAL,0.31,0.214,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:24,NEUTRAL,0.32,0.215,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:24,NEUTRAL,0.30,0.222,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:24,NEUTRAL,0.32,0.222,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:24,NEUTRAL,0.32,0.219,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:24,NEUTRAL,0.34,0.225,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:24,NEUTRAL,0.33,0.224,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:24,NEUTRAL,0.27,0.218,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:24,NEUTRAL,0.19,0.226,abre la boca y me de detecta aquí hoy estás hablando o sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:25,NEUTRAL,0.21,0.218,abre la boca y me de detecta aquí hoy estás hablando sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:25,NEUTRAL,0.22,0.237,abre la boca y me de detecta aquí hoy estás hablando sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:25,NEUTRAL,0.26,0.219,abre la boca y me de detecta aquí hoy estás hablando sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:25,NEUTRAL,0.25,0.223,abre la boca y me de detecta aquí hoy estás hablando sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:25,NEUTRAL,0.35,0.204,abre la boca y me de detecta aquí hoy estás hablando sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:25,NEUTRAL,0.37,0.202,abre la boca y me de detecta aquí hoy estás hablando sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:25,NEUTRAL,0.37,0.207,abre la boca y me de detecta aquí hoy estás hablando sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:25,MANOS ARRIBA,0.41,0.209,abre la boca y me de detecta aquí hoy estás hablando sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:25,MANOS ARRIBA,0.31,0.217,abre la boca y me de detecta aquí hoy estás hablando sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:25,MANOS ARRIBA,0.31,0.214,abre la boca y me de detecta aquí hoy estás hablando sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:25,MANOS ARRIBA,0.31,0.221,abre la boca y me de detecta aquí hoy estás hablando sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:25,MANOS ARRIBA,0.22,0.224,abre la boca y me de detecta aquí hoy estás hablando sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:25,MANOS ARRIBA,0.22,0.222,abre la boca y me de detecta aquí hoy estás hablando sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:25,MANOS ARRIBA,0.29,0.220,abre la boca y me de detecta aquí hoy estás hablando sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:25,MANOS ARRIBA,0.24,0.223,abre la boca y me de detecta aquí hoy estás hablando sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:25,MANOS ARRIBA,0.25,0.229,abre la boca y me de detecta aquí hoy estás hablando sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:26,MANOS ARRIBA,0.26,0.226,abre la boca y me de detecta aquí hoy estás hablando sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:26,MANOS ARRIBA,0.26,0.224,abre la boca y me de detecta aquí hoy estás hablando sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:26,MANOS ARRIBA,0.27,0.228,abre la boca y me de detecta aquí hoy estás hablando sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:26,MANOS ARRIBA,0.34,0.218,abre la boca y me de detecta aquí hoy estás hablando sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:26,MANOS ARRIBA,0.24,0.206,abre la boca y me de detecta aquí hoy estás hablando sea funcionó medio pendejo esto porque siempre está en otra pero se levanta las manos sabe que te con las manos arriba y
16:58:26,MANOS ARRIBA,0.23,0.216,sabe que
16:58:26,MANOS ARRIBA,0.24,0.210,sabe que
16:58:26,NEUTRAL,0.31,0.202,sabe que
16:58:26,NEUTRAL,0.30,0.212,sabe que
16:58:26,NEUTRAL,0.36,0.213,sabe que
16:58:26,NEUTRAL,0.26,0.208,sabe que estoy
16:58:26,NEUTRAL,0.26,0.216,sabe que estoy
16:58:26,NEUTRAL,0.27,0.213,sabe que estoy
16:58:26,NEUTRAL,0.44,0.209,sabe que estoy
16:58:26,MANOS ARRIBA,0.43,0.214,sabe que estoy
16:58:26,NEUTRAL,0.49,0.217,sabe que estoy
16:58:26,NEUTRAL,0.43,0.210,sabe que estoy
16:58:27,MANOS ARRIBA,0.42,0.204,sabe que estoy
16:58:27,MANOS ARRIBA,0.44,0.208,sabe que estoy
16:58:27,MANOS ARRIBA,0.41,0.213,sabe que estoy con adornos
16:58:27,MANOS ARRIBA,0.42,0.210,sabe que estoy con adornos
16:58:27,NEUTRAL,0.42,0.210,sabe que estoy con adornos
16:58:27,NEUTRAL,0.42,0.222,sabe que estoy con adornos arriba
16:58:27,MANOS ARRIBA,0.39,0.211,sabe que estoy con adornos arriba
